dataset,model,protocol,seed,representation,subject,n_windows,n_folds_contributed,method,accuracy,macro_f1,brier,nll,ece_15,confidence_gap,aurc,error,mean_confidence,overconfidence_positive_gap,overconfidence_negative_gap
wisdm_watch_accel,cnn1d,subject_disjoint,20260917,raw_sensor_windows,wisdm_1607,328,1,raw,0.2774390243902439,0.22545046523776907,0.9811808848341855,3.430474326888132,0.27086211872718685,0.2680180709263901,0.5750465247375378,0.7225609756097561,0.545457095316634,0.2680180709263901,0.0
wisdm_watch_accel,cnn1d,subject_disjoint,20260917,raw_sensor_windows,wisdm_1607,328,1,temp,0.2774390243902439,0.22545046523776907,0.8839426953364905,2.714734082270944,0.17891964203708272,0.07459292269598233,0.5596180474313679,0.7225609756097561,0.35203194708622626,0.07459292269598233,0.0
wisdm_watch_accel,cnn1d,subject_disjoint,20260917,raw_sensor_windows,wisdm_1607,328,1,iso,0.22560975609756098,0.17591927057335863,0.993017837977078,5.321179457873965,0.3422007524256306,0.3422007524256305,0.5538892709016613,0.774390243902439,0.5678105085231915,0.3422007524256305,0.0
wisdm_watch_accel,cnn1d,subject_disjoint,20260917,raw_sensor_windows,wisdm_1608,336,1,raw,0.5952380952380952,0.532949231647955,0.5306030655459997,1.1338513630559326,0.1134378830680535,-0.06055798226346576,0.19604466389419326,0.40476190476190477,0.5346801129746295,0.0,-0.06055798226346576
wisdm_watch_accel,cnn1d,subject_disjoint,20260917,raw_sensor_windows,wisdm_1608,336,1,temp,0.5952380952380952,0.532949231647955,0.5936892126801612,1.3353449062300047,0.22921269888586066,-0.21647306869555266,0.22328554879993825,0.40476190476190477,0.37876502654254257,0.0,-0.21647306869555266
wisdm_watch_accel,cnn1d,subject_disjoint,20260917,raw_sensor_windows,wisdm_1608,336,1,iso,0.5238095238095238,0.4934322278203936,0.5894277725029797,1.3171816538931367,0.09695520288515933,0.018907640667073955,0.2712871205413422,0.47619047619047616,0.5427171644765978,0.018907640667073955,0.0
wisdm_watch_accel,cnn1d,subject_disjoint,20260917,raw_sensor_windows,wisdm_1609,333,1,raw,0.5045045045045045,0.47699112369748875,0.588249299666718,1.378073782256945,0.14445845764857512,-0.04815010815948334,0.2182171426969207,0.49549549549549554,0.4563543963450211,0.0,-0.04815010815948334
wisdm_watch_accel,cnn1d,subject_disjoint,20260917,raw_sensor_windows,wisdm_1609,333,1,temp,0.5045045045045045,0.47699112369748875,0.6549948923321759,1.5905634893592142,0.22678432994449244,-0.1923250142645047,0.22387587742749618,0.49549549549549554,0.31217949023999975,0.0,-0.1923250142645047
wisdm_watch_accel,cnn1d,subject_disjoint,20260917,raw_sensor_windows,wisdm_1609,333,1,iso,0.4744744744744745,0.4474901209177444,0.6159566422305818,1.598998984242093,0.1339495328591179,-0.029660201855427837,0.2601268750058663,0.5255255255255256,0.44481427261904666,0.0,-0.029660201855427837
wisdm_watch_accel,cnn1d,subject_disjoint,20260917,raw_sensor_windows,wisdm_1610,324,1,raw,0.7067901234567902,0.6587542067462573,0.45613493381916814,0.9734537282490919,0.2239195010452359,-0.20555090246561136,0.09353587171797828,0.29320987654320985,0.5012392209911788,0.0,-0.20555090246561136
wisdm_watch_accel,cnn1d,subject_disjoint,20260917,raw_sensor_windows,wisdm_1610,324,1,temp,0.7067901234567902,0.6587542067462573,0.5647927358534566,1.2717034305512676,0.34310110118791154,-0.34310110118791154,0.13154412707105023,0.29320987654320985,0.3636890222688786,0.0,-0.34310110118791154
wisdm_watch_accel,cnn1d,subject_disjoint,20260917,raw_sensor_windows,wisdm_1610,324,1,iso,0.6512345679012346,0.6091785519151133,0.4592257041176791,1.1053049240427044,0.11764089676838126,-0.10780430285643294,0.12441735792436855,0.3487654320987654,0.5434302650448016,0.0,-0.10780430285643294
wisdm_watch_accel,cnn1d,subject_disjoint,20260917,raw_sensor_windows,wisdm_1611,324,1,raw,0.6203703703703703,0.5817086751401852,0.5294269695984307,1.130674594784451,0.16318398939422618,-0.14271007013725645,0.1965188493481677,0.37962962962962965,0.4776603002331139,0.0,-0.14271007013725645
wisdm_watch_accel,cnn1d,subject_disjoint,20260917,raw_sensor_windows,wisdm_1611,324,1,temp,0.6203703703703703,0.5817086751401852,0.6048325706378835,1.3741132055273377,0.27459139088738227,-0.2745913908873822,0.21741906399804237,0.37962962962962965,0.34577897948298814,0.0,-0.2745913908873822
wisdm_watch_accel,cnn1d,subject_disjoint,20260917,raw_sensor_windows,wisdm_1611,324,1,iso,0.6358024691358025,0.5701246687440638,0.5009252971756107,1.1247869779950908,0.21436102489838413,-0.1590219975313384,0.15033645260430867,0.3641975308641975,0.47678047160446413,0.0,-0.1590219975313384
wisdm_watch_accel,cnn1d,subject_disjoint,20260917,raw_sensor_windows,wisdm_1612,324,1,raw,0.3333333333333333,0.28837462824295107,0.7990049565557781,2.028553897240214,0.14352915859148827,0.08415217320492241,0.5367144398320824,0.6666666666666667,0.4174855065382557,0.08415217320492241,0.0
wisdm_watch_accel,cnn1d,subject_disjoint,20260917,raw_sensor_windows,wisdm_1612,324,1,temp,0.3333333333333333,0.28837462824295107,0.7892201578910982,2.03002858727669,0.1317270840342631,-0.07167685291575815,0.49702669453178744,0.6666666666666667,0.26165648041757517,0.0,-0.07167685291575815
wisdm_watch_accel,cnn1d,subject_disjoint,20260917,raw_sensor_windows,wisdm_1612,324,1,iso,0.32407407407407407,0.28348564564439627,0.8252898002329786,2.0908880173168294,0.1313553244589083,0.07129583491606972,0.5440069964250561,0.6759259259259259,0.3953699089901438,0.07129583491606972,0.0
wisdm_watch_accel,cnn1d,subject_disjoint,20260917,raw_sensor_windows,wisdm_1613,324,1,raw,0.5185185185185185,0.4424002555161975,0.6368383279146506,1.590350542789605,0.17808358992139497,-0.08311702517999542,0.22996249003440064,0.4814814814814815,0.43540149333852307,0.0,-0.08311702517999542
wisdm_watch_accel,cnn1d,subject_disjoint,20260917,raw_sensor_windows,wisdm_1613,324,1,temp,0.5185185185185185,0.4424002555161975,0.6337261254527773,1.599066697081205,0.15230627093301152,-0.040629277222308136,0.23213174014911206,0.4814814814814815,0.47788924129621035,0.0,-0.040629277222308136
wisdm_watch_accel,cnn1d,subject_disjoint,20260917,raw_sensor_windows,wisdm_1613,324,1,iso,0.48148148148148145,0.43634894282473635,0.6188661064126558,1.769160258223342,0.18836974993343578,0.06967457561592999,0.22169103546613897,0.5185185185185186,0.5511560570974114,0.06967457561592999,0.0
wisdm_watch_accel,cnn1d,subject_disjoint,20260917,raw_sensor_windows,wisdm_1615,324,1,raw,0.7962962962962963,0.7914716004099608,0.2777531812068484,0.6381337111638828,0.0816389083126445,-0.03763850934711499,0.052204459851274206,0.20370370370370372,0.7586577869491813,0.0,-0.03763850934711499
wisdm_watch_accel,cnn1d,subject_disjoint,20260917,raw_sensor_windows,wisdm_1615,324,1,temp,0.7962962962962963,0.7914716004099608,0.5123830882398401,1.162034238874203,0.3946134145576268,-0.3946134145576268,0.06092177952727542,0.20370370370370372,0.4016828817386695,0.0,-0.3946134145576268
wisdm_watch_accel,cnn1d,subject_disjoint,20260917,raw_sensor_windows,wisdm_1615,324,1,iso,0.7901234567901234,0.7708397195780265,0.3652286382704877,0.9411692905102637,0.20196722935132838,-0.20196722935132827,0.05798875251520491,0.2098765432098766,0.5881562274387951,0.0,-0.20196722935132827
wisdm_watch_accel,cnn1d,subject_disjoint,20260917,raw_sensor_windows,wisdm_1616,306,1,raw,0.5098039215686274,0.4064166587234739,0.5892585604320463,1.263537895216422,0.13833684386575923,-0.05425253320558393,0.25479121834346424,0.4901960784313726,0.4555513883630435,0.0,-0.05425253320558393
wisdm_watch_accel,cnn1d,subject_disjoint,20260917,raw_sensor_windows,wisdm_1616,306,1,temp,0.5098039215686274,0.4064166587234739,0.6699164869615987,1.5056637120001783,0.24278542927332886,-0.2136514181235291,0.2771345239045615,0.4901960784313726,0.2961525034450983,0.0,-0.2136514181235291
wisdm_watch_accel,cnn1d,subject_disjoint,20260917,raw_sensor_windows,wisdm_1616,306,1,iso,0.5555555555555556,0.4348993132935476,0.5919101906520879,1.311424507405027,0.15002408238740833,-0.07485385417418966,0.24280507845759033,0.4444444444444444,0.4807017013813659,0.0,-0.07485385417418966
wisdm_watch_accel,cnn1d,subject_disjoint,20260917,raw_sensor_windows,wisdm_1617,328,1,raw,0.4725609756097561,0.4210096580765595,0.6980335549380421,1.6823227706165969,0.15966552580002605,-0.1374643711918374,0.34919728521931026,0.5274390243902439,0.33509660441791866,0.0,-0.1374643711918374
wisdm_watch_accel,cnn1d,subject_disjoint,20260917,raw_sensor_windows,wisdm_1617,328,1,temp,0.4725609756097561,0.4210096580765595,0.6837997002992119,1.6510717074781671,0.13424686441400357,-0.0963592914274995,0.3457970132657067,0.5274390243902439,0.3762016841822566,0.0,-0.0963592914274995
wisdm_watch_accel,cnn1d,subject_disjoint,20260917,raw_sensor_windows,wisdm_1617,328,1,iso,0.4603658536585366,0.40198046481132776,0.6604421717545588,1.5966945550567908,0.12091440891035402,-0.033240598244831776,0.32234180997993883,0.5396341463414633,0.42712525541370483,0.0,-0.033240598244831776
wisdm_watch_accel,cnn1d,subject_disjoint,20260917,raw_sensor_windows,wisdm_1618,306,1,raw,0.4477124183006536,0.35879083860837724,0.6523374373865246,1.4703276549584843,0.145558406519734,0.005967137470744011,0.29384849861897394,0.5522875816993464,0.4536795557713976,0.005967137470744011,0.0
wisdm_watch_accel,cnn1d,subject_disjoint,20260917,raw_sensor_windows,wisdm_1618,306,1,temp,0.4477124183006536,0.35879083860837724,0.6542300256471594,1.4532858040656464,0.15047712204955352,0.0612516678643123,0.293927443519647,0.5522875816993464,0.5089640861649659,0.0612516678643123,0.0
wisdm_watch_accel,cnn1d,subject_disjoint,20260917,raw_sensor_windows,wisdm_1618,306,1,iso,0.5751633986928104,0.5034283939749938,0.639817815732112,1.5163967379201337,0.20095963439460132,-0.010759150385756588,0.29254832224321126,0.4248366013071896,0.5644042483070538,0.0,-0.010759150385756588
wisdm_watch_accel,cnn1d,subject_disjoint,20260917,raw_sensor_windows,wisdm_1619,324,1,raw,0.6265432098765432,0.5631532960940662,0.5206982094378425,1.217876768672906,0.1474610087864193,-0.1130193101219189,0.1708847738292167,0.3734567901234568,0.5135238997546243,0.0,-0.1130193101219189
wisdm_watch_accel,cnn1d,subject_disjoint,20260917,raw_sensor_windows,wisdm_1619,324,1,temp,0.6265432098765432,0.5631532960940662,0.6021914172206432,1.4176887086984107,0.2783200073587932,-0.2629952835255571,0.20349104084443173,0.3734567901234568,0.3635479263509861,0.0,-0.2629952835255571
wisdm_watch_accel,cnn1d,subject_disjoint,20260917,raw_sensor_windows,wisdm_1619,324,1,iso,0.5524691358024691,0.5114343349866002,0.5293311735409463,1.2265649852221283,0.11266819557602732,-0.034793588440328094,0.19438880549273613,0.44753086419753085,0.517675547362141,0.0,-0.034793588440328094
wisdm_watch_accel,cnn1d,subject_disjoint,20260917,raw_sensor_windows,wisdm_1620,333,1,raw,0.4984984984984985,0.4298232476777865,0.6555126837618982,1.9540549598092627,0.06127520187481031,0.019233100138627002,0.29696479629391237,0.5015015015015015,0.5177315986371255,0.019233100138627002,0.0
wisdm_watch_accel,cnn1d,subject_disjoint,20260917,raw_sensor_windows,wisdm_1620,333,1,temp,0.4984984984984985,0.4298232476777865,0.6549828783879377,1.9029142370257917,0.07756596344824992,-0.00424768205224918,0.29707883793775475,0.5015015015015015,0.4942508164462493,0.0,-0.00424768205224918
wisdm_watch_accel,cnn1d,subject_disjoint,20260917,raw_sensor_windows,wisdm_1620,333,1,iso,0.4864864864864865,0.42805996017460735,0.6798269215437143,2.5815830606580925,0.1343787161857638,0.09717359182819152,0.3209224653928389,0.5135135135135135,0.583660078314678,0.09717359182819152,0.0
wisdm_watch_accel,cnn1d,subject_disjoint,20260917,raw_sensor_windows,wisdm_1621,353,1,raw,0.5127478753541076,0.47809474910720645,0.5935992649670775,1.4585515201032162,0.0968292507503931,-0.006996386365242024,0.2572917136244986,0.4872521246458924,0.5057514889888656,0.0,-0.006996386365242024
wisdm_watch_accel,cnn1d,subject_disjoint,20260917,raw_sensor_windows,wisdm_1621,353,1,temp,0.5127478753541076,0.47809474910720645,0.6341790125480449,1.5514281874967444,0.1901954191703377,-0.148513623929873,0.26981239812439956,0.4872521246458924,0.3642342514242346,0.0,-0.148513623929873
